year,cycle,abbr,dem,inc,midterm,senate,pres,pres_dem,pres_natl,generic,pres_avg,pres_level,level,ref_level
1982,2,AZ,0.3450566875956916,1,TRUE,-1,-1,-0.7635356469604357,-0.2127994069087659,0.2405035121766905,-0.38859745224242126,-0.7635356469604357,0.10455317541900108,-0.05865415091266682
1982,2,CA,-0.14059553915207362,0,TRUE,-1,-1,-0.383289503693796,-0.2127994069087659,0.2405035121766905,0.014950692640790422,-0.383289503693796,-0.3810990513287641,-0.6620667978026173
1982,2,CT,-0.08969652781047871,-1,TRUE,-1,-1,-0.22321000262941626,-0.2127994069087659,0.2405035121766905,0.04627940865379983,-0.22321000262941626,-0.3302000399871692,-0.6155777067300243
1982,2,DE,-0.22163316504877006,-1,TRUE,-1,-1,-0.05068225614270624,-0.2127994069087659,0.2405035121766905,0.11371214943184207,-0.05068225614270624,-0.4621366772254606,-0.5253204933375231
1982,2,FL,0.47805898525462437,1,TRUE,-1,-1,-0.3660642839825339,-0.2127994069087659,0.2405035121766905,-0.31128817232023176,-0.3660642839825339,0.23755547307793387,0.2524689799986305
1982,2,HI,1.5502243090278085,1,TRUE,-1,-1,0.04336916582462584,-0.2127994069087659,0.2405035121766905,0.1136320200955504,0.04336916582462584,1.309720796851118,7.620554725759066e-4
1982,2,IN,-0.16632126412276657,-1,TRUE,-1,-1,-0.3970275444825694,-0.2127994069087659,0.2405035121766905,-0.1938612163727632,-0.3970275444825694,-0.40682477629945707,-0.6633389553145238
1982,2,MA,0.4633867222375514,1,TRUE,-1,-1,-0.0036269246501376014,-0.2127994069087659,0.2405035121766905,0.24632294900664828,-0.0036269246501376014,0.2228832100608609,0.5922525973497963
1982,2,MD,0.5519005875094176,1,TRUE,-1,-1,0.06478817554564265,-0.2127994069087659,0.2405035121766905,0.13206447163076832,0.06478817554564265,0.3113970753327271,0.09663311079386688
1982,2,ME,0.441841885208631,0,TRUE,-1,-1,-0.07641650172286625,-0.2127994069087659,0.2405035121766905,0.037564110509810594,-0.07641650172286625,0.2013383730319405,-0.3551937958316876
1982,2,MI,0.3458811616599517,1,TRUE,-1,-1,-0.14209504087124483,-0.2127994069087659,0.2405035121766905,-0.0415820305957022,-0.14209504087124483,0.1053776494832612,-0.16559411186350986
1982,2,MN,-0.12174774028598014,0,TRUE,-1,-1,0.08860250059855923,-0.2127994069087659,0.2405035121766905,0.26232680079686843,0.08860250059855923,-0.36225125246267065,-0.19017479351026212
1982,2,MO,-0.03401288668225963,-1,TRUE,-1,-1,-0.14285904284003453,-0.2127994069087659,0.2405035121766905,0.02456631246202924,-0.14285904284003453,-0.27451639885895013,-0.5713385352848905
1982,2,MS,0.58400343241119,0,TRUE,-1,-1,-0.027134952987560818,-0.2127994069087659,0.2405035121766905,0.09018886565080349,-0.027134952987560818,0.3434999202344995,NA
1982,2,MT,0.2677274405397802,1,TRUE,-1,-1,-0.5608640644600916,-0.2127994069087659,0.2405035121766905,-0.271867825286527,-0.5608640644600916,0.027223928363089706,0.30344186545296603
1982,2,ND,0.6131292008496542,1,TRUE,-1,-1,-0.8944473566811884,-0.2127994069087659,0.2405035121766905,-0.37558717828446686,-0.8944473566811884,0.37262568867296364,0.2511673502360263
1982,2,NE,0.8470501959987007,1,TRUE,-1,-1,-0.92384278063965,-0.2127994069087659,0.2405035121766905,-0.5933437652604363,-0.92384278063965,0.6065466838220102,-0.16223470545898472
1982,2,NJ,0.06461124244250854,0,TRUE,-1,-1,-0.29856403247357993,-0.2127994069087659,0.2405035121766905,-0.08690278946815158,-0.29856403247357993,-0.17589226973418196,-0.5773413265824012
1982,2,NM,0.15124240755597823,0,TRUE,-1,-1,-0.4016443448007473,-0.2127994069087659,0.2405035121766905,-0.1413265147555146,-0.4016443448007473,-0.08926110462071227,-0.6804216389095686
1982,2,NV,-0.048134107874542705,1,TRUE,-1,-1,-0.8438397104945464,-0.2127994069087659,0.2405035121766905,-0.35573722126885,-0.8438397104945464,-0.2886376200512332,0.41651030496451624
1982,2,NY,0.7804706227932525,0,TRUE,-1,-1,0.03379776900973473,-0.2127994069087659,0.2405035121766905,0.18831784442830127,0.03379776900973473,0.539967110616562,-0.2449795250990866
1982,2,OH,0.32010849618249265,1,TRUE,-1,-1,-0.23043367783981158,-0.2127994069087659,0.2405035121766905,0.0073506725897306835,-0.23043367783981158,0.07960498400580215,-0.2164237546695055
1982,2,PA,-0.4134402614338027,0,TRUE,-1,-1,-0.1547736618082019,-0.2127994069087659,0.2405035121766905,0.0632914576688612,-0.1547736618082019,-0.6539437736104932,-0.43355095591702325
1982,2,RI,-0.04792356350914667,-1,TRUE,-1,-1,0.24790407290685962,-0.2127994069087659,0.2405035121766905,0.3222862322924307,0.24790407290685962,-0.28842707568583714,-0.5963180746930004
1982,2,TN,0.48639878868905306,0,TRUE,-1,-1,-0.005996916391613105,-0.2127994069087659,0.2405035121766905,0.21362180306593825,-0.005996916391613105,0.24589527651236257,-0.28477421050043444
1982,2,TX,0.3693234656053834,1,TRUE,-1,-1,-0.28868189301369607,-0.2127994069087659,0.2405035121766905,-0.02796383012345209,-0.28868189301369607,0.12881995342869293,0.017179692076324804
1982,2,UT,-0.34314490916711377,-1,TRUE,-1,-1,-1.2636386808147064,-0.2127994069087659,0.2405035121766905,-0.7554928992849858,-1.2636386808147064,-0.5836484213438042,-0.5380061137791704
1982,2,VA,-0.04767295461742525,0,TRUE,-1,-1,-0.2743422354569425,-0.2127994069087659,0.2405035121766905,-0.06650420430012424,-0.2743422354569425,-0.28817646679411574,NA
1982,2,VT,-0.06240538677128743,-1,TRUE,-1,-1,-0.1438197053330462,-0.2127994069087659,0.2405035121766905,0.004407134861689255,-0.1438197053330462,-0.3029088989479779,-0.3765332816550916
1982,2,WA,1.0438037130661892,1,TRUE,-1,-1,-0.2857423061857177,-0.2127994069087659,0.2405035121766905,0.010383092848414696,-0.2857423061857177,0.8033002008894987,0.8073859561450296
1982,2,WI,0.6230515024966458,1,TRUE,-1,-1,-0.1037051870423251,-0.2127994069087659,0.2405035121766905,0.1950784930298725,-0.1037051870423251,0.38254799031995523,0.7058037595353764
1982,2,WV,0.8003259490421487,0,TRUE,-1,-1,0.09486234262455921,-0.2127994069087659,0.2405035121766905,0.2946412489322247,0.09486234262455921,0.5598224368654582,NA
1982,2,WY,-0.2678604705599968,-1,TRUE,-1,-1,-0.8063270061250682,-0.2127994069087659,0.2405035121766905,-0.5180523650356517,-0.8063270061250682,-0.5083639827366873,-0.46275568785681376
1984,3,AK,-0.9156715347013176,-1,FALSE,-1,-1,-0.80273456250441,-0.37223946047984435,0.10301734704926274,-0.5189576428342084,-0.721748154783039,-1.0186888817505804,-1.324572698498292
1984,3,AL,0.5459346514336008,0,FALSE,-1,-1,-0.45839751557654473,-0.37223946047984435,0.10301734704926274,-0.18778132716566165,-0.027055182488363253,0.442917304384338,NA
1984,3,AR,0.29605331651043776,1,FALSE,-1,-1,-0.45688891375456314,-0.37223946047984435,0.10301734704926274,0.3885955565007085,-0.012788412002540491,0.19303596946117502,1.3644843359939929
