draw,seats,natl,AK,AL,AR,AZ,CO,DE,GA,GA-S,IA,ID,IL,KS,KY,LA,MA,ME,MI,MN,MS,MT,NC,NE,NH,NJ,NM,OK,OR,RI,SC,SD,TN,TX,VA,WV,WY
2559,55,0.537421,0.494469,0.485274,0.390123,0.503853,0.599934,0.692779,0.501708,0.556512,0.503606,0.315046,0.643223,0.500029,0.439743,0.43247,0.72135,0.606499,0.606413,0.571876,0.476984,0.448789,0.556981,0.305369,0.593828,0.648571,0.581122,0.387809,0.647955,0.640593,0.499418,0.480971,0.373301,0.453888,0.646067,0.382123,0.320088
2560,57,0.537469,0.483647,0.456964,0.324985,0.567779,0.568419,0.729588,0.540614,0.546475,0.516086,0.374682,0.702566,0.424798,0.500081,0.367797,0.687485,0.566969,0.591625,0.611246,0.455575,0.49301,0.519464,0.362312,0.637759,0.682085,0.599007,0.410932,0.62065,0.831601,0.559149,0.402739,0.514874,0.470328,0.591695,0.389794,0.376502
2561,49,0.525957,0.49691,0.443804,0.391502,0.425477,0.546461,0.600665,0.465962,0.491903,0.482814,0.331005,0.675867,0.458929,0.416987,0.436459,0.646508,0.495537,0.539074,0.509884,0.506025,0.446279,0.53104,0.278011,0.553741,0.615031,0.466588,0.380702,0.613778,0.609841,0.410406,0.43811,0.36387,0.474239,0.581873,0.357446,0.280962
2562,55,0.557382,0.509335,0.473745,0.39888,0.585376,0.554902,0.726649,0.585991,0.626575,0.495257,0.413571,0.685699,0.455618,0.442483,0.378178,0.733735,0.565442,0.602868,0.644352,0.399405,0.533166,0.483304,0.306159,0.622874,0.660001,0.588604,0.412561,0.612526,0.846326,0.556767,0.453429,0.451208,0.476413,0.5566,0.399552,0.342138
2563,50,0.534688,0.490378,0.424834,0.403616,0.488914,0.561445,0.587032,0.493676,0.477509,0.492826,0.35931,0.677795,0.452327,0.412025,0.430731,0.670528,0.490949,0.559822,0.522241,0.553428,0.437385,0.526196,0.295864,0.598733,0.63849,0.588329,0.387634,0.626938,0.589017,0.391649,0.365934,0.379911,0.476316,0.641012,0.385131,0.345045
2564,53,0.552692,0.460178,0.563946,0.45426,0.515111,0.537628,0.628731,0.532986,0.497657,0.494932,0.395481,0.690712,0.417874,0.430366,0.491446,0.712126,0.539802,0.565608,0.60441,0.477908,0.405816,0.529761,0.290584,0.598217,0.647575,0.584179,0.370712,0.556074,0.775945,0.457375,0.432091,0.351251,0.484592,0.659006,0.392311,0.316259
2565,52,0.524496,0.508029,0.358921,0.402027,0.547739,0.553601,0.739639,0.526753,0.478407,0.498546,0.332062,0.634461,0.472832,0.437125,0.322099,0.663963,0.477653,0.5987,0.561634,0.430007,0.433447,0.53861,0.264506,0.604206,0.677618,0.573354,0.402839,0.700421,0.726476,0.455277,0.409869,0.43532,0.411864,0.520087,0.456458,0.314524
2566,53,0.565371,0.426335,0.524928,0.381343,0.460553,0.532476,0.681276,0.516865,0.559275,0.502664,0.343039,0.628481,0.407679,0.445374,0.465312,0.701165,0.583175,0.539614,0.577896,0.485896,0.470216,0.45703,0.294662,0.562242,0.615048,0.544546,0.372394,0.530225,0.740161,0.496473,0.391099,0.354174,0.44177,0.674692,0.386784,0.3322
2567,52,0.55297,0.483955,0.454073,0.407703,0.479914,0.520473,0.656445,0.559631,0.510058,0.508877,0.392066,0.640486,0.432342,0.441394,0.388274,0.643929,0.485683,0.516161,0.542354,0.486312,0.432724,0.489522,0.225532,0.601203,0.574116,0.535712,0.417304,0.589245,0.7661,0.501256,0.374019,0.382126,0.450581,0.577824,0.351078,0.333631
2568,51,0.54224000000000006,0.435529,0.392871,0.431403,0.476527,0.58197,0.700559,0.513755,0.489894,0.451785,0.333047,0.658588,0.434604,0.453289,0.36848,0.686418,0.522267,0.593408,0.561126,0.462259,0.462514,0.516436,0.345319,0.556316,0.703639,0.500188,0.331062,0.58835,0.71025,0.407655,0.389931,0.388397,0.401887,0.538942,0.309647,0.328445
2569,59,0.57826,0.487827,0.472312,0.471134,0.548258,0.53668,0.737993,0.513615,0.527623,0.540513,0.375152,0.705946,0.518615,0.526205,0.437226,0.650486,0.575066,0.578249,0.550047,0.519441,0.522016,0.53804,0.38473,0.634702,0.677623,0.573902,0.421092,0.67023,0.733633,0.427793,0.462798,0.437481,0.535836,0.585802,0.441722,0.344439
2570,54,0.529254,0.413849,0.428069,0.475706,0.515442,0.530979,0.651623,0.489752,0.526671,0.500823,0.441165,0.669521,0.423699,0.441652,0.361585,0.694417,0.487479,0.525079,0.604835,0.4044,0.538544,0.545283,0.305316,0.604639,0.632425,0.513887,0.371168,0.626811,0.658392,0.510402,0.326635,0.43229,0.433749,0.663398,0.395531,0.306559
2571,55,0.558739,0.519351,0.455799,0.347805,0.559718,0.583131,0.743907,0.507332,0.542673,0.482572,0.346579,0.687369,0.517864,0.454627,0.446378,0.64091,0.583465,0.630572,0.587498,0.440346,0.46492,0.463842,0.343614,0.591107,0.643302,0.576381,0.447321,0.575854,0.780928,0.441351,0.492372,0.487851,0.5213,0.554056,0.435502,0.434483
2572,51,0.521907,0.415061,0.460859,0.402307,0.430549,0.550822,0.660721,0.499342,0.483383,0.491852,0.348483,0.657841,0.454307,0.458519,0.367922,0.713157,0.482776,0.500787,0.547152,0.520039,0.528021,0.559649,0.238219,0.610223,0.678816,0.566594,0.300478,0.655541,0.603831,0.462345,0.389858,0.408551,0.43944,0.628383,0.381258,0.349643
2573,54,0.563114,0.56446,0.447244,0.445984,0.590502,0.522105,0.708864,0.535953,0.534312,0.499507,0.333866,0.683709,0.445465,0.482321,0.38768,0.627766,0.58202,0.654958,0.593415,0.416431,0.43274,0.489141,0.361571,0.528729,0.656969,0.541305,0.504945,0.559462,0.679504,0.498161,0.458726,0.438943,0.483017,0.594438,0.39134,0.301064
2574,51,0.53396,0.493401,0.412075,0.316068,0.546995,0.530774,0.699995,0.494922,0.524733,0.543987,0.361048,0.675706,0.443921,0.436833,0.413121,0.751967,0.547898,0.455658,0.547882,0.499361,0.497381,0.546651,0.289531,0.61695,0.681962,0.482953,0.393751,0.678701,0.845518,0.47961,0.376845,0.432093,0.387413,0.580909,0.410282,0.353705
2575,53,0.537129,0.513517,0.474308,0.451838,0.538996,0.481426,0.698693,0.566662,0.581043,0.514647,0.350826,0.607225,0.475933,0.472191,0.357807,0.675955,0.600116,0.589181,0.491625,0.471388,0.502157,0.500684,0.25298,0.555204,0.665923,0.460946,0.40164299999999997,0.579111,0.665202,0.48539,0.386169,0.376314,0.430037,0.629842,0.405962,0.350658
2576,48,0.541669,0.415928,0.403427,0.376616,0.47847,0.562789,0.630848,0.464852,0.418366,0.436161,0.366558,0.652063,0.400809,0.425412,0.371121,0.709428,0.485221,0.501228,0.604882,0.440555,0.42599,0.424308,0.380032,0.590322,0.621225,0.578631,0.322247,0.604664,0.782216,0.452758,0.38534,0.382324,0.479899,0.558956,0.326896,0.296904
2577,51,0.544907,0.491332,0.397741,0.234625,0.513239,0.550382,0.655142,0.489763,0.482773,0.444023,0.399205,0.660329,0.490625,0.427972,0.380305,0.642285,0.519499,0.575791,0.563264,0.435482,0.507125,0.462547,0.335717,0.547193,0.658678,0.608579,0.347036,0.524486,0.780578,0.441635,0.417508,0.401605,0.484494,0.569996,0.343373,0.342253
2578,56,0.54718,0.500121,0.489822,0.603194,0.548674,0.542315,0.675308,0.561242,0.5231,0.529972,0.305345,0.677669,0.411147,0.459302,0.402802,0.663942,0.567228,0.556668,0.561787,0.461555,0.425253,0.579321,0.256648,0.604117,0.652302,0.475186,0.399969,0.698381,0.637371,0.501796,0.394293,0.404725,0.449529,0.614728,0.406518,0.273019
2579,49,0.528606,0.464919,0.371895,0.201002,0.483073,0.546417,0.673088,0.479473,0.504607,0.453314,0.404751,0.637624,0.469878,0.411909,0.375975,0.698196,0.442374,0.575523,0.56249,0.460883,0.484996,0.450327,0.279373,0.556391,0.63112,0.563521,0.351478,0.531499,0.787799,0.454935,0.393512,0.452977,0.49196,0.54276,0.390281,0.313673
2580,49,0.539121,0.457593,0.40923,0.459318,0.46529,0.47335700000000003,0.671215,0.49708,0.40654,0.503894,0.348635,0.657553,0.460491,0.427934,0.342572,0.633213,0.478764,0.552087,0.563792,0.451827,0.552042,0.469909,0.24998,0.544187,0.678913,0.542465,0.402024,0.586155,0.664697,0.453986,0.37645,0.35807,0.456131,0.567474,0.290158,0.290298
2581,53,0.560915,0.499083,0.446995,0.369391,0.563278,0.619901,0.700806,0.530173,0.537347,0.493777,0.359917,0.641103,0.423033,0.454581,0.402939,0.677773,0.564818,0.557376,0.585419,0.472919,0.453718,0.566342,0.357073,0.612888,0.607383,0.594542,0.320326,0.671548,0.804099,0.470167,0.41685,0.431752,0.450379,0.631722,0.436878,0.344418
2582,57,0.563995,0.506491,0.490777,0.461361,0.521643,0.581274,0.708249,0.565891,0.493081,0.52712,0.366191,0.709364,0.507076,0.481826,0.411839,0.737639,0.57369,0.616275,0.603793,0.462247,0.50199800000000006,0.55115,0.332758,0.576451,0.701269,0.578673,0.418389,0.665074,0.597839,0.471004,0.451911,0.471733,0.544327,0.632203,0.457118,0.371391
2583,50,0.520444,0.477896,0.410023,0.341016,0.548003,0.496005,0.662886,0.494452,0.519113,0.477833,0.366671,0.624314,0.407495,0.42325,0.358586,0.635504,0.510021,0.530175,0.530744,0.465356,0.467299,0.473355,0.273709,0.600145,0.593369,0.515992,0.3468,0.579045,0.751925,0.498617,0.34652,0.32504,0.393687,0.557317,0.359224,0.269614
2584,47,0.508007,0.469615,0.359917,0.251816,0.514989,0.501292,0.710605,0.480244,0.462459,0.437801,0.35417,0.618917,0.424354,0.432465,0.305526,0.603863,0.489467,0.499904,0.54989,0.430348,0.46159,0.459343,0.292185,0.552708,0.622765,0.471962,0.314322,0.562257,0.619461,0.447329,0.309853,0.304324,0.424073,0.54378,0.353976,0.265296
2585,58,0.554201,0.481252,0.492877,0.525126,0.561568,0.599531,0.640652,0.588794,0.523634,0.545411,0.358198,0.703345,0.479072,0.444298,0.450424,0.737022,0.533398,0.607145,0.58603,0.569261,0.496521,0.580196,0.366043,0.60903,0.660692,0.603517,0.427033,0.66413,0.797497,0.472503,0.547496,0.509949,0.499277,0.588821,0.406658,0.462542
2586,49,0.524778,0.44553,0.37165,0.205597,0.552471,0.526365,0.718661,0.500576,0.487727,0.487805,0.304383,0.650698,0.436113,0.448804,0.362671,0.583332,0.516266,0.478673,0.550618,0.410486,0.481989,0.464389,0.333555,0.604217,0.639715,0.490161,0.323744,0.568721,0.627623,0.416468,0.354678,0.368581,0.443442,0.561073,0.378565,0.242072
2587,59,0.552878,0.541949,0.48932,0.595129,0.503051,0.596469,0.714822,0.608677,0.57699,0.506294,0.311377,0.702512,0.474613,0.525993,0.423785,0.68918,0.564242,0.603089,0.675465,0.493592,0.512898,0.484311,0.367914,0.57049,0.716452,0.572438,0.411513,0.655022,0.745334,0.539238,0.454385,0.435733,0.506417,0.620223,0.418266,0.388212
2588,47,0.530795,0.411486,0.402357,0.2063,0.526143,0.479892,0.594511,0.455761,0.43506,0.466811,0.377409,0.61411,0.414993,0.396173,0.361109,0.690538,0.483747,0.520956,0.484949,0.440338,0.434511,0.516196,0.23484,0.59798,0.568546,0.486105,0.346938,0.587545,0.735459,0.397017,0.352567,0.369797,0.401326,0.552595,0.325619,0.256812
2589,57,0.552413,0.521559,0.468209,0.600271,0.507613,0.614542,0.695148,0.54897,0.533374,0.485594,0.32707,0.682869,0.477554,0.50622,0.403543,0.651944,0.577264,0.59587,0.632068,0.503055,0.496134,0.507909,0.318817,0.552873,0.717862,0.623992,0.432249,0.689278,0.720819,0.483594,0.482944,0.446814,0.4991,0.582898,0.435298,0.374972
2590,56,0.547105,0.521958,0.45683,0.313998,0.529967,0.575232,0.715426,0.531875,0.504059,0.549265,0.363964,0.691547,0.50202,0.465369,0.401531,0.696837,0.51028,0.569579,0.579299,0.491155,0.476272,0.513094,0.253248,0.652372,0.651839,0.607279,0.390902,0.668033,0.798647,0.475334,0.374158,0.365964,0.44993,0.631972,0.369251,0.321266
2591,57,0.550313,0.440256,0.486463,0.493051,0.577062,0.545953,0.660703,0.553006,0.54825,0.533555,0.361563,0.71002,0.479257,0.462916,0.330246,0.699709,0.607803,0.598481,0.591052,0.471816,0.507423,0.516192,0.348275,0.576795,0.716512,0.531817,0.447582,0.637134,0.645399,0.517567,0.461895,0.430022,0.51144,0.619082,0.375281,0.402383
2592,53,0.543017,0.51847,0.409773,0.346444,0.477267,0.56362,0.729429,0.531557,0.535156,0.512555,0.378337,0.624097,0.445271,0.450293,0.459484,0.651009,0.519721,0.556497,0.566711,0.474581,0.487044,0.492186,0.311585,0.586228,0.609751,0.583916,0.345142,0.628036,0.797605,0.476892,0.383789,0.394802,0.448514,0.608778,0.402273,0.258207
2593,57,0.554708,0.504846,0.447671,0.572954,0.516948,0.532165,0.734882,0.545404,0.510516,0.519169,0.421898,0.684713,0.38773,0.452494,0.417639,0.671536,0.508149,0.60121,0.599711,0.460405,0.484818,0.516532,0.32245,0.615254,0.591809,0.583227,0.392251,0.6283,0.797462,0.52665,0.493572,0.371393,0.471827,0.590221,0.477482,0.300287
2594,50,0.54572,0.449243,0.422823,0.270115,0.525616,0.529352,0.661547,0.47775,0.49543,0.434877,0.282712,0.649149,0.510417,0.436267,0.355364,0.655809,0.50813,0.530139,0.53714,0.427667,0.481998,0.476214,0.269498,0.543739,0.659089,0.485508,0.341003,0.532819,0.70709,0.433033,0.335537,0.363231,0.46474,0.557259,0.308627,0.302253
2595,53,0.532385,0.463928,0.459225,0.564993,0.488186,0.523611,0.702288,0.511443,0.524531,0.529905,0.388121,0.64752,0.360367,0.393678,0.376348,0.678009,0.537624,0.569201,0.592148,0.472715,0.449751,0.455183,0.29052,0.589026,0.607188,0.567895,0.424113,0.630836,0.766037,0.462948,0.46689,0.41242,0.420816,0.613306,0.373599,0.306016
2596,55,0.546153,0.536885,0.432469,0.260168,0.541294,0.537318,0.659687,0.493818,0.453732,0.435609,0.319005,0.681837,0.507377,0.514497,0.368343,0.692867,0.552272,0.574349,0.555584,0.474454,0.489412,0.552427,0.286899,0.57334,0.701787,0.503625,0.351554,0.617417,0.727428,0.507543,0.36673,0.381665,0.489902,0.629,0.366389,0.330405
2597,62,0.5631,0.513353,0.453443,0.255693,0.600442,0.582287,0.681965,0.566153,0.501725,0.503545,0.382954,0.735885,0.510618,0.523369,0.461084,0.638299,0.551275,0.658984,0.571641,0.549678,0.561118,0.5811,0.383017,0.647577,0.74679,0.557651,0.362776,0.689309,0.662214,0.514885,0.500386,0.461652,0.541663,0.659234,0.379026,0.327481
2598,52,0.520488,0.473365,0.42564,0.51996,0.441799,0.537512,0.711548,0.474901,0.542915,0.520234,0.322971,0.640776,0.393977,0.434358,0.339912,0.699116,0.54866,0.508947,0.594817,0.414424,0.46336,0.456744,0.324548,0.539471,0.593656,0.54488,0.380243,0.579075,0.800125,0.451805,0.344796,0.381649,0.41343,0.556635,0.346433,0.298764
2599,56,0.551515,0.512831,0.462303,0.312095,0.588115,0.531709,0.677073,0.535872,0.470565,0.445206,0.360578,0.668499,0.506983,0.464039,0.458456,0.688133,0.530793,0.60656,0.536298,0.50513,0.507588,0.53053,0.318218,0.606374,0.697383,0.515013,0.390732,0.640635,0.656461,0.491422,0.439692,0.453943,0.48264,0.599273,0.404942,0.328312
2600,56,0.544576,0.531802,0.51309,0.394177,0.625074,0.543538,0.672634,0.51783,0.518802,0.441136,0.438228,0.649485,0.481653,0.448517,0.471542,0.727967,0.571396,0.577689,0.614017,0.480088,0.513425,0.494418,0.338641,0.54946,0.614733,0.545773,0.446392,0.588513,0.765973,0.500694,0.431241,0.403372,0.476761,0.616765,0.44959,0.287192
2601,56,0.553476,0.522165,0.404652,0.448512,0.544384,0.55487,0.671862,0.512602,0.471529,0.519994,0.318031,0.660677,0.469918,0.532638,0.422183,0.708013,0.529933,0.568692,0.576133,0.483451,0.478098,0.531377,0.368039,0.617612,0.680725,0.60914,0.464849,0.689936,0.684539,0.484847,0.470876,0.397971,0.508822,0.646203,0.407939,0.344076
2602,49,0.528269,0.466038,0.468585,0.365737,0.524904,0.488478,0.719785,0.410853,0.508663,0.44085800000000003,0.369421,0.627079,0.445437,0.415411,0.340949,0.654734,0.503349,0.58602,0.552173,0.428653,0.451396,0.440105,0.268237,0.546896,0.563055,0.456564,0.329423,0.591215,0.735143,0.387642,0.448272,0.371878,0.453416,0.598539,0.405499,0.282248
2603,55,0.557704,0.483135,0.40984,0.411255,0.507357,0.563506,0.62708,0.531016,0.48296,0.533772,0.351411,0.632797,0.43217,0.473711,0.432298,0.709185,0.562938,0.533508,0.555664,0.463466,0.504907,0.545329,0.292483,0.639525,0.711796,0.630729,0.399223,0.646513,0.752863,0.560658,0.342748,0.42788,0.441146,0.56335,0.375338,0.345046
2604,46,0.510092,0.458887,0.423774,0.339976,0.474287,0.444052,0.625952,0.449575,0.518475,0.430395,0.352696,0.649069,0.4174,0.358719,0.310898,0.617405,0.493614,0.505404,0.519284,0.393145,0.436825,0.436011,0.244216,0.485786,0.562305,0.567498,0.309523,0.531999,0.701496,0.394034,0.308815,0.319086,0.390228,0.47361,0.375699,0.304987
2605,57,0.563802,0.472903,0.434059,0.501205,0.538047,0.596162,0.712837,0.553484,0.5096,0.501005,0.389654,0.680381,0.460553,0.470648,0.426992,0.712765,0.548589,0.585688,0.594571,0.512795,0.56148,0.513099,0.332273,0.656159,0.677601,0.506368,0.402393,0.679788,0.727715,0.48948,0.429661,0.471769,0.460031,0.667244,0.45355,0.381465
2606,51,0.531337,0.522184,0.469704,0.369234,0.460084,0.505517,0.614997,0.483628,0.500742,0.441745,0.383111,0.678967,0.435487,0.40556,0.357624,0.644961,0.507025,0.522944,0.514783,0.431325,0.424735,0.488091,0.234584,0.520281,0.606962,0.572459,0.385155,0.542138,0.768819,0.458693,0.406651,0.333736,0.353492,0.533499,0.351306,0.333039
2607,57,0.571027,0.549109,0.457295,0.468211,0.574488,0.566629,0.721162,0.605229,0.497098,0.550065,0.401372,0.655184,0.480197,0.413632,0.414512,0.681795,0.591309,0.616896,0.629461,0.543027,0.510951,0.531348,0.365698,0.652945,0.660128,0.544902,0.357561,0.658996,0.725803,0.486758,0.414709,0.457012,0.526121,0.656323,0.380775,0.385636
2608,58,0.564293,0.513184,0.442547,0.475191,0.54407,0.586023,0.694364,0.60224,0.504909,0.553244,0.379902,0.707207,0.477293,0.466012,0.41256,0.690478,0.597952,0.569127,0.609946,0.530502,0.484075,0.535017,0.37492,0.590202,0.689606,0.521147,0.359914,0.658673,0.718987,0.502992,0.436415,0.391448,0.538491,0.623347,0.363233,0.316191
2609,52,0.542248,0.481353,0.450715,0.326672,0.525388,0.492498,0.712437,0.5539,0.526367,0.465639,0.302031,0.681028,0.463289,0.44034,0.363195,0.658262,0.543817,0.509905,0.537431,0.418927,0.493211,0.515151,0.44404,0.607601,0.675287,0.554919,0.414841,0.57371,0.767287,0.425565,0.362446,0.416252,0.432604,0.537185,0.392589,0.293798
2610,58,0.543619,0.500434,0.471958,0.415876,0.602115,0.575373,0.701978,0.513021,0.579215,0.552198,0.351829,0.713846,0.49652,0.509289,0.391482,0.71486,0.588374,0.578346,0.56214,0.517802,0.523563,0.547972,0.336225,0.66568,0.682055,0.576803,0.424432,0.674542,0.712874,0.48042,0.45344,0.367093,0.455934,0.608423,0.416693,0.339987
2611,49,0.529666,0.447565,0.445664,0.399717,0.512567,0.487204,0.706634,0.50722,0.517655,0.458602,0.410788,0.610646,0.456394,0.334168,0.336021,0.623245,0.475376,0.532951,0.46772,0.464413,0.474254,0.46059,0.280107,0.502719,0.67759,0.528478,0.359102,0.589694,0.710759,0.350784,0.295099,0.453919,0.406691,0.51221,0.362423,0.211085
2612,55,0.554737,0.46842,0.420553,0.321574,0.533142,0.564598,0.695764,0.501484,0.516593,0.485305,0.369247,0.712509,0.433033,0.467311,0.394765,0.710725,0.530969,0.59109,0.598819,0.464943,0.461513,0.533314,0.269304,0.614448,0.642906,0.569688,0.35454599999999997,0.599693,0.749586,0.53714,0.346676,0.438351,0.50227,0.594007,0.465825,0.321676
2613,49,0.534929,0.45176,0.442868,0.387247,0.511036,0.49296,0.622829,0.474164,0.494686,0.468022,0.317612,0.712735,0.429602,0.398598,0.367211,0.708261,0.530389,0.592598,0.575383,0.41058,0.398968,0.548176,0.288937,0.600117,0.643803,0.480917,0.355108,0.645271,0.736842,0.477077,0.413822,0.386814,0.477905,0.605967,0.46138,0.327412
2614,50,0.535963,0.456403,0.458399,0.419821,0.518718,0.531602,0.675882,0.457797,0.481401,0.462798,0.294233,0.698817,0.425749,0.386813,0.399318,0.697354,0.526474,0.602616,0.591843,0.426114,0.397307,0.543853,0.274617,0.602438,0.674857,0.491947,0.377907,0.686865,0.651031,0.461419,0.435712,0.393325,0.483787,0.591573,0.479668,0.297931
2615,53,0.538234,0.40392,0.44251,0.383964,0.549061,0.550599,0.697537,0.497103,0.492669,0.422354,0.367725,0.632011,0.515063,0.445248,0.402917,0.696966,0.568653,0.581566,0.60701,0.479465,0.505676,0.524483,0.322489,0.591641,0.665318,0.511792,0.384651,0.587082,0.827119,0.434549,0.419366,0.476338,0.483057,0.620712,0.429419,0.35968
2616,55,0.540594,0.433947,0.460644,0.35043,0.543955,0.54092,0.660382,0.523166,0.481796,0.486152,0.377461,0.587733,0.515429,0.424785,0.365363,0.706878,0.534559,0.561637,0.578627,0.496472,0.488153,0.505215,0.297579,0.658808,0.637488,0.523096,0.363106,0.642717,0.707582,0.520956,0.347226,0.395969,0.518883,0.634708,0.474693,0.315146
2617,55,0.537993,0.548972,0.449558,0.473882,0.506074,0.546195,0.732552,0.481875,0.514718,0.526156,0.39739,0.719858,0.405152,0.459378,0.414215,0.682817,0.542039,0.585852,0.550567,0.461498,0.530204,0.536815,0.313782,0.532376,0.691166,0.524173,0.419094,0.634843,0.784858,0.460621,0.481957,0.405378,0.428016,0.59253,0.308994,0.317077
2618,54,0.534859,0.47087,0.481184,0.36817,0.522439,0.576045,0.767575,0.552726,0.549837,0.426936,0.364433,0.620783,0.509768,0.436802,0.385927,0.694762,0.503476,0.584558,0.562637,0.459694,0.438132,0.474357,0.304482,0.601015,0.648486,0.558614,0.397065,0.57382,0.769054,0.533909,0.374148,0.411552,0.445416,0.557891,0.380237,0.23882
2619,55,0.564525,0.52092,0.424924,0.506962,0.477713,0.520363,0.647585,0.56378,0.51822,0.533381,0.375823,0.696794,0.424099,0.424157,0.364988,0.695728,0.570345,0.589217,0.529131,0.486834,0.499155,0.514389,0.263044,0.568157,0.667206,0.612906,0.414664,0.677545,0.721305,0.46111,0.381724,0.357849,0.458335,0.682412,0.43218,0.360602
2620,52,0.542734,0.470272,0.454113,0.425647,0.498654,0.582867,0.645433,0.591575,0.503666,0.532812,0.384255,0.647063,0.474039,0.45074,0.438286,0.714575,0.485832,0.606345,0.558202,0.477249,0.461675,0.588969,0.301823,0.599616,0.658533,0.570096,0.391018,0.617682,0.793782,0.451381,0.388388,0.415842,0.476383,0.62136,0.384092,0.36957
2621,50,0.529478,0.430679,0.408308,0.32377,0.471185,0.501216,0.671065,0.457597,0.544528,0.469743,0.322422,0.630293,0.428322,0.408685,0.335496,0.63791,0.533383,0.507848,0.541939,0.399082,0.462667,0.490822,0.334964,0.552624,0.619058,0.514251,0.356461,0.580912,0.649976,0.450535,0.441218,0.393181,0.383673,0.584091,0.438627,0.279778
2622,50,0.532151,0.46748,0.424885,0.37066,0.481731,0.477928,0.720834,0.48736,0.542659,0.515065,0.320226,0.609384,0.443961,0.436041,0.324383,0.623265,0.577579,0.565847,0.610114,0.421979,0.479616,0.487027,0.367162,0.563077,0.596569,0.504228,0.360786,0.610684,0.666605,0.439043,0.403218,0.410228,0.430867,0.571747,0.411199,0.266718
2623,50,0.541558,0.459853,0.455705,0.313495,0.466761,0.492907,0.602489,0.501203,0.476188,0.512908,0.317934,0.66826,0.40018,0.42964,0.408343,0.601038,0.543515,0.565956,0.517199,0.373254,0.476375,0.490888,0.365904,0.511848,0.610794,0.547764,0.394005,0.61543,0.736451,0.421537,0.433444,0.375129,0.445947,0.584181,0.37849,0.279902
2624,53,0.544992,0.515905,0.3983,0.3582,0.56487,0.569587,0.693955,0.470892,0.519877,0.455916,0.395894,0.710252,0.405935,0.468462,0.38012,0.606906,0.520885,0.593152,0.579465,0.496413,0.543013,0.483465,0.359032,0.588642,0.694569,0.531661,0.403256,0.637741,0.638435,0.469827,0.462916,0.397254,0.395054,0.583278,0.408047,0.346202
